

"Alarm Records -- Current Alarms"
"Save Time: 16/07/2024 18:34:07"
"Username: jzambrano"
"Alarm status = Acknowledged and uncleared,Unacknowledged and uncleared."

" ","Severity","Alarm Source","Name","Last Occurred (NT)","MO Name","Location Information","Occurrence Times","First Occurred (NT)","Cleared On (NT)","Acknowledged On (ST)","RRU Name","Alarm ID","Cleared By","Acknowledged By","BBU Name","NE Type","Clearance Status","Acknowledgement Status","eNodeB ID","User Label","Log Serial Number"
"Root alarm","Major","L_GUA11128_BASTION_OESTE","SCTP Link Fault","16/07/2024 18:31:39","Link No.=73797","Link No.=73797, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51669, Peer IP Address=10.52.60.22, Service Type=X2-AP","1","16/07/2024 18:31:39","		-","		-","		-","25888","		-","		-","L_GUA11128_BASTION_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11128","		-","240790310"
"Root alarm","Major","L_GUA11683_GUA_DUR_HERRADURA","SCTP Link Fault","16/07/2024 18:31:40","L_GUA11683_GUA_DUR_HERRADURA","Link No.=77858, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11429, Peer IP Address=10.52.27.229, Service Type=X2-AP","1","16/07/2024 18:31:40","		-","		-","		-","25888","		-","		-","L_GUA11683_GUA_DUR_HERRADURA","BTS3900 LTE","Uncleared","Unacknowledged","11683","		-","240790312"
"Root alarm","Major","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","SCTP Link Fault","16/07/2024 18:31:38","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","Link No.=71238, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51669, Peer IP Address=10.52.60.22, Service Type=X2-AP","1","16/07/2024 18:31:38","		-","		-","		-","25888","		-","		-","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11721","		-","240790306"
"		-","Major","AVIGIRASU19","Baliza","16/07/2024 18:33:16","AVIGIRASU19","Cabinet No.=0, Subrack No.=40, Slot No.=0, Port No.=11, Board Type=EMU, Manager Cabinet No.=0, Manager Subrack No.=0, User Label=NULL","1","16/07/2024 18:33:16","		-","		-","		-","65111","		-","		-","		-","BTS3900 WCDMA","Uncleared","Unacknowledged","		-","		-","240790304"
"Root alarm","Major","L_GUA11720_GUA_DAU_PLAZA MADEIRA","SCTP Link Fault","16/07/2024 18:31:35","L_GUA11720_GUA_DAU_PLAZA MADEIRA","Link No.=73025, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51131, Peer IP Address=10.52.59.74, Service Type=X2-AP","1","16/07/2024 18:31:35","		-","		-","		-","25888","		-","		-","L_GUA11720_GUA_DAU_PLAZA MADEIRA","BTS3900 LTE","Uncleared","Unacknowledged","11720","		-","240790303"
"Root alarm","Major","L_GUA11366_DURAN_NORTE","SCTP Link Fault","16/07/2024 18:31:36","Link No.=74124","Link No.=74124, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51207, Peer IP Address=10.52.60.86, Service Type=X2-AP","1","16/07/2024 18:31:36","		-","		-","		-","25888","		-","		-","L_GUA11366_DURAN_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11366","		-","240790302"
"Root alarm","Major","L_GUA11678_GUA_GYE_LA_PERLA","SCTP Link Fault","16/07/2024 18:31:35","Link No.=74872","Link No.=74872, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51207, Peer IP Address=10.52.60.86, Service Type=X2-AP","1","16/07/2024 18:31:35","		-","		-","		-","25888","		-","		-","L_GUA11678_GUA_GYE_LA_PERLA","BTS3900 LTE","Uncleared","Unacknowledged","11678","		-","240790300"
"Root alarm","Major","L_GUA11152_LA_FLORIDA_OESTE","SCTP Link Fault","16/07/2024 18:31:31","Link No.=79163","Link No.=79163, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51664, Peer IP Address=10.52.60.18, Service Type=X2-AP","1","16/07/2024 18:31:31","		-","		-","		-","25888","		-","		-","L_GUA11152_LA_FLORIDA_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11152","		-","240790286"
"Root alarm","Major","L_GUA11683_GUA_DUR_HERRADURA","SCTP Link Fault","16/07/2024 18:31:30","L_GUA11683_GUA_DUR_HERRADURA","Link No.=77857, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11340, Peer IP Address=10.52.27.241, Service Type=X2-AP","1","16/07/2024 18:31:30","		-","		-","		-","25888","		-","		-","L_GUA11683_GUA_DUR_HERRADURA","BTS3900 LTE","Uncleared","Unacknowledged","11683","		-","240790288"
"Root alarm","Major","L_GUA11152_LA_FLORIDA_OESTE","SCTP Link Fault","16/07/2024 18:31:31","Link No.=79164","Link No.=79164, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51658, Peer IP Address=10.52.60.10, Service Type=X2-AP","1","16/07/2024 18:31:31","		-","		-","		-","25888","		-","		-","L_GUA11152_LA_FLORIDA_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11152","		-","240790290"
"Root alarm","Major","PIC_CHI_SAN_FRANCISCO_ALPAHUMA_UL","SCTP Link Fault","16/07/2024 18:31:30","Link No.=79743","Link No.=79743, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44365, Peer IP Address=10.41.95.57, Service Type=X2-AP","1","16/07/2024 18:31:30","		-","		-","		-","25888","		-","		-","PIC_CHI_SAN_FRANCISCO_ALPAHUMA_UL","BTS5900","Uncleared","Unacknowledged","44417","		-","240790291"
"Root alarm","Major","L_GUA11366_DURAN_NORTE","SCTP Link Fault","16/07/2024 18:31:31","Link No.=74123","Link No.=74123, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51156, Peer IP Address=10.52.60.66, Service Type=X2-AP","1","16/07/2024 18:31:31","		-","		-","		-","25888","		-","		-","L_GUA11366_DURAN_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11366","		-","240790292"
"Root alarm","Major","L_GUA11340_GUA_MIL_BELLAVISTA_NORTE","SCTP Link Fault","16/07/2024 18:31:30","Link No.=73429","Link No.=73429, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11683, Peer IP Address=10.52.28.37, Service Type=X2-AP","1","16/07/2024 18:31:30","		-","		-","		-","25888","		-","		-","L_GUA11340_GUA_MIL_BELLAVISTA_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11340","		-","240790294"
"Root alarm","Major","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","SCTP Link Fault","16/07/2024 18:31:31","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","Link No.=71237, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51658, Peer IP Address=10.52.60.10, Service Type=X2-AP","1","16/07/2024 18:31:31","		-","		-","		-","25888","		-","		-","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11721","		-","240790295"
"Root alarm","Major","L_GUA11155_LA_JOYA_2","SCTP Link Fault","16/07/2024 18:31:32","Link No.=71637","Link No.=71637, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51160, Peer IP Address=10.52.59.110, Service Type=X2-AP","1","16/07/2024 18:31:32","		-","		-","		-","25888","		-","		-","L_GUA11155_LA_JOYA_2","BTS3900 LTE","Uncleared","Unacknowledged","11155","		-","240790296"
"Root alarm","Major","L_GUA11152_LA_FLORIDA_OESTE","SCTP Link Fault","16/07/2024 18:31:32","Link No.=79165","Link No.=79165, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11153, Peer IP Address=10.52.26.157, Service Type=X2-AP","1","16/07/2024 18:31:32","		-","		-","		-","25888","		-","		-","L_GUA11152_LA_FLORIDA_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11152","		-","240790297"
"Root alarm","Major","L_GUA11683_GUA_DUR_HERRADURA","SCTP Link Fault","16/07/2024 18:31:29","L_GUA11683_GUA_DUR_HERRADURA","Link No.=77856, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11392, Peer IP Address=10.52.27.209, Service Type=X2-AP","1","16/07/2024 18:31:29","		-","		-","		-","25888","		-","		-","L_GUA11683_GUA_DUR_HERRADURA","BTS3900 LTE","Uncleared","Unacknowledged","11683","		-","240790282"
"Root alarm","Major","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","SCTP Link Fault","16/07/2024 18:31:29","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","Link No.=71236, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51664, Peer IP Address=10.52.60.18, Service Type=X2-AP","1","16/07/2024 18:31:29","		-","		-","		-","25888","		-","		-","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11721","		-","240790283"
"Root alarm","Major","L_GUA11673_GUA_GYE_TERMINAL_PASCUALES","SCTP Link Fault","16/07/2024 18:31:29","Link No.=72323","Link No.=72323, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51658, Peer IP Address=10.52.60.10, Service Type=X2-AP","1","16/07/2024 18:31:29","		-","		-","		-","25888","		-","		-","L_GUA11673_GUA_GYE_TERMINAL_PASCUALES","BTS3900 LTE","Uncleared","Unacknowledged","11673","		-","240790285"
"Root alarm","Major","L_GUA11722_GUA_GYE_LOS_VERGELES_2","SCTP Link Fault","16/07/2024 18:31:27","Link No.=73681","Link No.=73681, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51241, Peer IP Address=10.52.59.190, Service Type=X2-AP","1","16/07/2024 18:31:27","		-","		-","		-","25888","		-","		-","L_GUA11722_GUA_GYE_LOS_VERGELES_2","BTS3900 LTE","Uncleared","Unacknowledged","11722","		-","240790280"
"Root alarm","Major","L_GUA11152_LA_FLORIDA_OESTE","SCTP Link Fault","16/07/2024 18:31:27","Link No.=79162","Link No.=79162, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11130, Peer IP Address=10.52.27.9, Service Type=X2-AP","1","16/07/2024 18:31:27","		-","		-","		-","25888","		-","		-","L_GUA11152_LA_FLORIDA_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11152","		-","240790276"
"Root alarm","Major","L_GUA11152_LA_FLORIDA_OESTE","SCTP Link Fault","16/07/2024 18:31:24","Link No.=79161","Link No.=79161, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11246, Peer IP Address=10.52.26.129, Service Type=X2-AP","1","16/07/2024 18:31:24","		-","		-","		-","25888","		-","		-","L_GUA11152_LA_FLORIDA_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11152","		-","240790273"
"		-","Major","TU_AMB_COLISEO_DEPORTES_UL","Baliza","16/07/2024 18:33:01","TU_AMB_COLISEO_DEPORTES_UL","Cabinet No.=1, Subrack No.=40, Slot No.=0, Port No.=11, Board Type=EMU, Manager Cabinet No.=0, Manager Subrack No.=0, User Label=NULL","1","16/07/2024 18:33:01","		-","		-","		-","65111","		-","		-","TU_AMB_COLISEO_DEPORTES_UL","BTS3900","Uncleared","Unacknowledged","44467","		-","240790270"
"Root alarm","Major","PIC_UIO_NUEVO_AMANECER_UL","SCTP Link Fault","16/07/2024 18:31:17","Link No.=75119","Link No.=75119, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44124, Peer IP Address=10.41.98.145, Service Type=X2-AP","1","16/07/2024 18:31:17","		-","		-","		-","25888","		-","		-","PIC_UIO_NUEVO_AMANECER_UL","BTS5900","Uncleared","Unacknowledged","44395","		-","240790254"
"Root alarm","Major","L_GUA11720_GUA_DAU_PLAZA MADEIRA","SCTP Link Fault","16/07/2024 18:31:18","L_GUA11720_GUA_DAU_PLAZA MADEIRA","Link No.=73024, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51073, Peer IP Address=10.52.59.6, Service Type=X2-AP","1","16/07/2024 18:31:18","		-","		-","		-","25888","		-","		-","L_GUA11720_GUA_DAU_PLAZA MADEIRA","BTS3900 LTE","Uncleared","Unacknowledged","11720","		-","240790258"
"Root alarm","Major","L_GUA11340_GUA_MIL_BELLAVISTA_NORTE","SCTP Link Fault","16/07/2024 18:31:17","Link No.=73428","Link No.=73428, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51758, Peer IP Address=10.52.53.198, Service Type=X2-AP","1","16/07/2024 18:31:17","		-","		-","		-","25888","		-","		-","L_GUA11340_GUA_MIL_BELLAVISTA_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11340","		-","240790259"
"Root alarm","Major","L_GUA11678_GUA_GYE_LA_PERLA","SCTP Link Fault","16/07/2024 18:31:18","L_GUA11678_GUA_GYE_LA_PERLA","Link No.=74871, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51073, Peer IP Address=10.52.59.6, Service Type=X2-AP","1","16/07/2024 18:31:18","		-","		-","		-","25888","		-","		-","L_GUA11678_GUA_GYE_LA_PERLA","BTS3900 LTE","Uncleared","Unacknowledged","11678","		-","240790260"
"Root alarm","Major","L_GUA11152_LA_FLORIDA_OESTE","SCTP Link Fault","16/07/2024 18:31:18","Link No.=79160","Link No.=79160, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51073, Peer IP Address=10.52.59.6, Service Type=X2-AP","1","16/07/2024 18:31:18","		-","		-","		-","25888","		-","		-","L_GUA11152_LA_FLORIDA_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11152","		-","240790261"
"Root alarm","Major","L_GUA11366_DURAN_NORTE","SCTP Link Fault","16/07/2024 18:31:19","Link No.=74122","Link No.=74122, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51181, Peer IP Address=10.52.60.34, Service Type=X2-AP","1","16/07/2024 18:31:19","		-","		-","		-","25888","		-","		-","L_GUA11366_DURAN_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11366","		-","240790265"
"Root alarm","Major","PIC_UIO_NUEVO_AMANECER_UL","SCTP Link Fault","16/07/2024 18:31:15","Link No.=75118","Link No.=75118, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43626, Peer IP Address=10.41.94.53, Service Type=X2-AP","1","16/07/2024 18:31:15","		-","		-","		-","25888","		-","		-","PIC_UIO_NUEVO_AMANECER_UL","BTS5900","Uncleared","Unacknowledged","44395","		-","240790249"
"Root alarm","Major","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","SCTP Link Fault","16/07/2024 18:31:15","Link No.=71235","Link No.=71235, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11106, Peer IP Address=10.52.25.197, Service Type=X2-AP","1","16/07/2024 18:31:15","		-","		-","		-","25888","		-","		-","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11721","		-","240790246"
"Root alarm","Major","PIC_CHI_SAN_FRANCISCO_ALPAHUMA_UL","SCTP Link Fault","16/07/2024 18:31:15","Link No.=79742","Link No.=79742, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43561, Peer IP Address=10.41.94.9, Service Type=X2-AP","1","16/07/2024 18:31:15","		-","		-","		-","25888","		-","		-","PIC_CHI_SAN_FRANCISCO_ALPAHUMA_UL","BTS5900","Uncleared","Unacknowledged","44417","		-","240790247"
"Root alarm","Major","L_GUA11682_GUA_GYE_MERCEDARIAS","SCTP Link Fault","16/07/2024 18:31:17","Link No.=73538","Link No.=73538, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51181, Peer IP Address=10.52.60.34, Service Type=X2-AP","1","16/07/2024 18:31:17","		-","		-","		-","25888","		-","		-","L_GUA11682_GUA_GYE_MERCEDARIAS","BTS3900 LTE","Uncleared","Unacknowledged","11682","		-","240790250"
"Root alarm","Major","PIC_GUA_REDONDEL_GUAYLLABAMBA_UL","SCTP Link Fault","16/07/2024 18:31:16","Link No.=70382","Link No.=70382, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44331, Peer IP Address=10.52.28.121, Service Type=X2-AP","1","16/07/2024 18:31:16","		-","		-","		-","25888","		-","		-","PIC_GUA_REDONDEL_GUAYLLABAMBA_UL","BTS3900","Uncleared","Unacknowledged","43319","		-","240790253"
"Root alarm","Major","L_GUA11684_GUA_DUR_5_JUN","SCTP Link Fault","16/07/2024 18:31:11","L_GUA11684_GUA_DUR_5_JUN","Link No.=73510, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11703, Peer IP Address=10.52.27.233, Service Type=X2-AP","1","16/07/2024 18:31:11","		-","		-","		-","25888","		-","		-","L_GUA11684_GUA_DUR_5_JUN","BTS3900 LTE","Uncleared","Unacknowledged","11684","		-","240790238"
"Root alarm","Major","L_GUA11720_GUA_DAU_PLAZA MADEIRA","SCTP Link Fault","16/07/2024 18:31:10","L_GUA11720_GUA_DAU_PLAZA MADEIRA","Link No.=73023, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51289, Peer IP Address=10.52.59.234, Service Type=X2-AP","1","16/07/2024 18:31:10","		-","		-","		-","25888","		-","		-","L_GUA11720_GUA_DAU_PLAZA MADEIRA","BTS3900 LTE","Uncleared","Unacknowledged","11720","		-","240790224"
"Root alarm","Major","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","SCTP Link Fault","16/07/2024 18:31:10","Link No.=71234","Link No.=71234, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51320, Peer IP Address=10.52.60.6, Service Type=X2-AP","1","16/07/2024 18:31:10","		-","		-","		-","25888","		-","		-","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11721","		-","240790232"
"		-","Major","IBARRA_LAGUNAU19","Baliza","16/07/2024 18:32:50","IBARRA_LAGUNAU19","Cabinet No.=0, Subrack No.=40, Slot No.=0, Port No.=11, Board Type=EMU, Manager Cabinet No.=0, Manager Subrack No.=0, User Label=NULL","1","16/07/2024 18:32:50","		-","		-","		-","65111","		-","		-","		-","BTS3900 WCDMA","Uncleared","Unacknowledged","		-","		-","240790233"
"Root alarm","Major","L_GUA11152_LA_FLORIDA_OESTE","SCTP Link Fault","16/07/2024 18:31:10","Link No.=79158","Link No.=79158, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51672, Peer IP Address=10.52.60.26, Service Type=X2-AP","1","16/07/2024 18:31:10","		-","		-","		-","25888","		-","		-","L_GUA11152_LA_FLORIDA_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11152","		-","240790231"
"Root alarm","Major","L_GUA11678_GUA_GYE_LA_PERLA","SCTP Link Fault","16/07/2024 18:31:07","L_GUA11678_GUA_GYE_LA_PERLA","Link No.=74870, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51672, Peer IP Address=10.52.60.26, Service Type=X2-AP","1","16/07/2024 18:31:07","		-","		-","		-","25888","		-","		-","L_GUA11678_GUA_GYE_LA_PERLA","BTS3900 LTE","Uncleared","Unacknowledged","11678","		-","240790215"
"Root alarm","Major","PIC_CHI_SAN_FRANCISCO_ALPAHUMA_UL","SCTP Link Fault","16/07/2024 18:31:07","PIC_CHI_SAN_FRANCISCO_ALPAHUMA_UL","Link No.=79741, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43560, Peer IP Address=10.41.94.57, Service Type=X2-AP","1","16/07/2024 18:31:07","		-","		-","		-","25888","		-","		-","PIC_CHI_SAN_FRANCISCO_ALPAHUMA_UL","BTS5900","Uncleared","Unacknowledged","44417","		-","240790216"
"Root alarm","Major","L_GUA11720_GUA_DAU_PLAZA MADEIRA","SCTP Link Fault","16/07/2024 18:31:08","L_GUA11720_GUA_DAU_PLAZA MADEIRA","Link No.=73022, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51672, Peer IP Address=10.52.60.26, Service Type=X2-AP","1","16/07/2024 18:31:08","		-","		-","		-","25888","		-","		-","L_GUA11720_GUA_DAU_PLAZA MADEIRA","BTS3900 LTE","Uncleared","Unacknowledged","11720","		-","240790220"
"Root alarm","Major","L_GUA11128_BASTION_OESTE","SCTP Link Fault","16/07/2024 18:31:08","Link No.=73796","Link No.=73796, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51672, Peer IP Address=10.52.60.26, Service Type=X2-AP","1","16/07/2024 18:31:08","		-","		-","		-","25888","		-","		-","L_GUA11128_BASTION_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11128","		-","240790222"
"Root alarm","Major","L_GUA11034_SAUCES","SCTP Link Fault","16/07/2024 18:31:04","Link No.=78371","Link No.=78371, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51660, Peer IP Address=10.52.60.14, Service Type=X2-AP","1","16/07/2024 18:31:04","		-","		-","		-","25888","		-","		-","L_GUA11034_SAUCES","BTS3900 LTE","Uncleared","Unacknowledged","11034","		-","240790211"
"Root alarm","Major","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","SCTP Link Fault","16/07/2024 18:31:03","Link No.=71233","Link No.=71233, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51660, Peer IP Address=10.52.60.14, Service Type=X2-AP","1","16/07/2024 18:31:03","		-","		-","		-","25888","		-","		-","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11721","		-","240790209"
"Root alarm","Major","L_GUA11128_BASTION_OESTE","SCTP Link Fault","16/07/2024 18:31:04","L_GUA11128_BASTION_OESTE","Link No.=73795, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51660, Peer IP Address=10.52.60.14, Service Type=X2-AP","1","16/07/2024 18:31:04","		-","		-","		-","25888","		-","		-","L_GUA11128_BASTION_OESTE","BTS3900 LTE","Uncleared","Unacknowledged","11128","		-","240790210"
"Root alarm","Major","L_GUA11683_GUA_DUR_HERRADURA","SCTP Link Fault","16/07/2024 18:31:02","L_GUA11683_GUA_DUR_HERRADURA","Link No.=77855, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11366, Peer IP Address=10.52.27.181, Service Type=X2-AP","1","16/07/2024 18:31:02","		-","		-","		-","25888","		-","		-","L_GUA11683_GUA_DUR_HERRADURA","BTS3900 LTE","Uncleared","Unacknowledged","11683","		-","240790203"
"Root alarm","Major","L_GUA11340_GUA_MIL_BELLAVISTA_NORTE","SCTP Link Fault","16/07/2024 18:31:01","Link No.=73426","Link No.=73426, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51753, Peer IP Address=10.52.53.178, Service Type=X2-AP","1","16/07/2024 18:31:01","		-","		-","		-","25888","		-","		-","L_GUA11340_GUA_MIL_BELLAVISTA_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11340","		-","240790206"
"Root alarm","Major","L_GUA11340_GUA_MIL_BELLAVISTA_NORTE","SCTP Link Fault","16/07/2024 18:31:02","Link No.=73427","Link No.=73427, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51759, Peer IP Address=10.52.53.202, Service Type=X2-AP","1","16/07/2024 18:31:02","		-","		-","		-","25888","		-","		-","L_GUA11340_GUA_MIL_BELLAVISTA_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11340","		-","240790207"
"Root alarm","Major","L_GUA11720_GUA_DAU_PLAZA MADEIRA","SCTP Link Fault","16/07/2024 18:30:55","L_GUA11720_GUA_DAU_PLAZA MADEIRA","Link No.=73020, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51298, Peer IP Address=10.52.59.246, Service Type=X2-AP","1","16/07/2024 18:30:55","		-","		-","		-","25888","		-","		-","L_GUA11720_GUA_DAU_PLAZA MADEIRA","BTS3900 LTE","Uncleared","Unacknowledged","11720","		-","240790189"
"Root alarm","Major","L_GUA11720_GUA_DAU_PLAZA MADEIRA","SCTP Link Fault","16/07/2024 18:30:55","L_GUA11720_GUA_DAU_PLAZA MADEIRA","Link No.=73021, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51060, Peer IP Address=10.52.58.246, Service Type=X2-AP","1","16/07/2024 18:30:55","		-","		-","		-","25888","		-","		-","L_GUA11720_GUA_DAU_PLAZA MADEIRA","BTS3900 LTE","Uncleared","Unacknowledged","11720","		-","240790190"
"Root alarm","Major","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","SCTP Link Fault","16/07/2024 18:30:58","Link No.=71232","Link No.=71232, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11025, Peer IP Address=10.52.25.177, Service Type=X2-AP","1","16/07/2024 18:30:58","		-","		-","		-","25888","		-","		-","L_GUA11721_GUA_GYE_CEIBOS PERIMETRAL","BTS3900 LTE","Uncleared","Unacknowledged","11721","		-","240790191"
"Root alarm","Major","PI_UIO_HOSP_VALLES_UL","AC Surge Protector Fault","14/07/2024 16:07:08","Board Type=PMU, Cabinet No.=1, Subrack No.=7, Slot No.=0","Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0","1","14/07/2024 16:07:08","		-","		-","		-","25628","		-","		-","PI_UIO_HOSP_VALLES_UL","BTS3900","Uncleared","Unacknowledged","44132","		-","240412961"
"Root alarm","Major","PI_UIO_COL_ALEMAN_UL","AC Surge Protector Fault","19/06/2024 16:45:02","Board Type=PMU, Cabinet No.=1, Subrack No.=7, Slot No.=0","Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0","1","19/06/2024 16:45:02","		-","		-","		-","25628","		-","		-","PI_UIO_COL_ALEMAN_UL","BTS3900","Uncleared","Unacknowledged","44070","		-","235611373"
"Root alarm","Major","PIC_UIO_YAGUACHI_UL","AC Surge Protector Fault","18/04/2024 19:17:00","Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0","Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0","1","18/04/2024 19:17:00","		-","		-","		-","25628","		-","		-","PIC_UIO_YAGUACHI_UL","BTS3900","Uncleared","Unacknowledged","43539","		-","221605193"
